AÑO,MUNICIPIO,DEPARTAMENTO,ETC,POBLACIÓN_5_16,TASA_MATRICULACIÓN_5_16,COBERTURA_NETA,COBERTURA_NETA_TRANSICIÓN,COBERTURA_NETA_PRIMARIA,COBERTURA_NETA_SECUNDARIA,COBERTURA_NETA_MEDIA,COBERTURA_BRUTA,COBERTURA_BRUTA_TRANSICIÓN,COBERTURA_BRUTA_PRIMARIA,COBERTURA_BRUTA_SECUNDARIA,COBERTURA_BRUTA_MEDIA,DESERCIÓN,DESERCIÓN_TRANSICIÓN,DESERCIÓN_PRIMARIA,DESERCIÓN_SECUNDARIA,DESERCIÓN_MEDIA,APROBACIÓN,APROBACIÓN_PRIMARIA,APROBACIÓN_SECUNDARIA,APROBACIÓN_MEDIA,REPROBACIÓN,REPROBACIÓN_TRANSICIÓN,REPROBACIÓN_PRIMARIA,REPROBACIÓN_SECUNDARIA,REPROBACIÓN_MEDIA,REPITENCIA,REPITENCIA_TRANSICIÓN,REPITENCIA_PRIMARIA,REPITENCIA_SECUNDARIA,REPITENCIA_MEDIA
2013,La Mesa,Cundinamarca,Cundinamarca (ETC),6210,91.37,91.2,67.2,85.2,80.6,46.0,100.1,89.6,107.0,106.8,76.2,5.37,5.65,4.84,6.56,3.69,94.59,95.16,93.44,95.96,0.04,0.0,0.0,0.0,0.35,2.33,2.54,2.3,2.83,0.88
2013,Lenguazaque,Cundinamarca,Cundinamarca (ETC),2302,85.1,85.1,110.0,92.3,63.0,30.8,90.1,140.8,106.9,78.8,48.4,0.84,3.0,0.93,1.15,0.52,99.16,99.07,98.85,99.48,0.0,0.0,0.0,0.0,0.0,1.14,0.39,0.31,2.96,0.52
2013,Macheta,Cundinamarca,Cundinamarca (ETC),1330,90.83,90.8,55.9,86.0,79.0,58.9,98.8,70.3,101.1,104.0,97.0,1.42,2.94,1.46,0.98,1.68,98.58,98.54,99.02,98.32,0.0,0.0,0.0,0.0,0.0,1.67,2.94,1.83,1.23,1.68
2013,Madrid,Cundinamarca,Cundinamarca (ETC),16980,90.06,89.8,62.3,86.8,82.5,47.4,97.4,83.5,100.8,106.0,77.9,2.33,3.54,2.35,1.71,3.53,97.66,97.65,98.29,96.39,0.01,0.0,0.0,0.0,0.09,3.09,0.49,1.84,5.81,1.49
2013,Mosquera,Cundinamarca,Mosquera,18217,118.13,117.7,80.3,113.6,108.8,65.3,128.1,119.5,133.2,137.9,100.7,4.3,6.29,3.13,5.33,4.21,94.27,96.48,91.75,94.14,1.43,0.0,0.38,2.92,1.65,0.43,0.86,0.16,0.68,0.4
2013,Nilo,Cundinamarca,Cundinamarca (ETC),3345,49.06,49.0,38.4,53.9,53.7,12.4,54.2,62.7,65.7,73.4,20.1,3.22,2.63,2.17,4.24,3.82,96.78,97.83,95.76,96.18,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.51,0.0
2013,Nimaima,Cundinamarca,Cundinamarca (ETC),1429,44.02,44.0,14.6,37.0,43.4,24.2,53.5,36.6,50.0,69.2,40.3,2.03,2.22,0.7,3.73,1.1,97.97,99.3,96.27,98.9,0.0,0.0,0.0,0.0,0.0,3.49,0.0,4.58,2.99,3.3
2013,Venecia,Cundinamarca,Cundinamarca (ETC),676,135.8,135.8,111.1,82.83,100.4,41.4,170.3,85.21,103.32,147.0,98.6,1.31,3.23,0.42,1.93,1.79,98.69,99.58,98.07,98.21,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.21,0.32,0.0
2013,Morichal,Guainía,Guainía (ETC),346,40.46,40.5,18.5,40.6,13.3,41.165,50.6,33.3,83.9,38.3,75.25,3.13,3.0,2.32,4.04,2.84,92.36,89.36,97.56,93.29,7.64,0.0,10.64,2.44,0.0,0.0,0.0,0.0,0.0,0.0
2013,San Cayetano,Cundinamarca,Cundinamarca (ETC),1179,81.85,81.9,43.3,74.6,75.5,39.7,94.8,81.7,96.0,107.6,73.0,1.45,3.0,0.65,1.96,3.79,97.68,99.35,98.04,89.39,0.87,0.0,0.0,0.0,6.82,1.45,2.35,1.3,1.4,1.52
2013,Soacha,Cundinamarca,Soacha,111355,85.58,85.5,51.1,83.0,80.1,46.1,94.7,76.1,95.3,107.5,77.3,4.75,5.2,4.11,5.87,3.33,95.25,95.89,94.13,96.67,0.0,0.0,0.0,0.0,0.0,1.71,0.29,0.9,2.69,2.32
2013,Subachoque,Cundinamarca,Cundinamarca (ETC),3199,124.82,124.8,69.4,118.8,118.7,72.8,138.7,91.8,143.7,158.9,111.5,4.01,4.29,3.72,4.36,3.74,95.99,96.28,95.64,96.26,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.48,0.89,0.8
2013,Susa,Cundinamarca,Cundinamarca (ETC),2946,39.75,39.8,32.3,38.8,33.9,22.5,46.0,51.7,43.3,49.3,43.1,0.67,3.0,0.18,0.53,3.27,99.33,99.82,99.47,96.73,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.18,0.53,0.0
2013,Sutatausa,Cundinamarca,Cundinamarca (ETC),1169,100.77,100.8,112.6,118.6,63.2,41.4,119.3,175.8,134.9,101.5,90.4,0.92,1.94,0.99,0.65,2.84,99.08,99.01,99.35,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,Tenjo,Cundinamarca,Cundinamarca (ETC),4509,85.33,86.4,101.9,132.3,70.9,85.6,153.8,145.7,149.9,169.5,134.8,2.77,1.55,2.23,3.72,2.6,94.21,95.89,91.96,93.49,3.02,1.94,1.87,4.31,3.91,0.59,0.0,0.36,1.02,0.52
2014,Busbanzá,Boyacá,Boyacá (ETC),222,30.18,93.06,83.33,93.75,61.76,41.165,32.43,30.0,35.16,45.33,75.25,1.39,3.0,2.32,2.94,2.84,84.72,90.63,76.47,93.29,13.89,0.0,9.38,20.59,0.0,5.56,0.0,0.0,2.74,0.0
2013,Zipaquirá,Cundinamarca,Zipaquirá,25790,87.58,87.4,62.6,81.1,80.1,51.8,95.6,84.5,93.0,105.1,88.1,2.32,1.55,1.28,3.47,2.26,86.28,91.65,78.65,88.38,11.39,0.44,7.08,17.88,9.37,2.03,0.33,1.36,3.31,0.93
2013,Quibdó,Chocó,Quibdó,34170,92.06,92.1,74.3,89.6,70.9,33.5,104.7,107.0,113.6,105.4,77.2,3.6,0.5,4.13,4.08,2.15,88.83,89.12,84.75,91.33,7.58,0.4,6.75,11.17,6.52,0.03,0.03,0.01,0.05,0.03
2013,Acandí,Chocó,Chocó (ETC),2541,114.17,114.2,103.2,129.8,66.9,23.5,134.3,136.1,171.4,121.0,67.2,2.06,0.34,1.47,4.08,1.64,88.95,87.2,87.0,97.27,8.98,0.0,11.33,8.91,1.09,0.0,0.0,0.0,0.0,0.0
2013,Alto Baudo,Chocó,Chocó (ETC),11640,45.99,46.0,27.6,56.6,70.9,1.8,57.6,65.6,99.0,30.2,15.2,4.76,2.95,3.88,10.88,3.65,93.66,94.33,87.3,96.35,1.58,0.0,1.79,1.81,0.0,0.19,0.0,0.21,0.24,0.0
2013,Atrato,Chocó,Chocó (ETC),2766,54.7,54.7,27.5,54.5,40.7,13.6,69.1,49.6,77.4,76.2,42.0,12.12,6.15,10.72,16.03,10.6,83.72,82.33,82.06,89.4,4.16,0.0,6.96,1.92,0.0,0.64,0.0,1.28,0.0,0.0
2013,Bagadó,Chocó,Chocó (ETC),2400,85.33,86.4,47.6,140.2,52.2,22.3,172.0,87.6,103.32,124.5,82.7,8.81,5.58,7.99,12.67,7.48,88.16,89.37,81.86,91.12,3.02,0.0,2.64,5.47,1.4,0.03,0.0,0.0,0.0,0.47
2013,Bajo Baudó,Chocó,Chocó (ETC),5801,87.4,87.4,45.0,92.5,34.7,6.8,110.8,88.5,166.2,79.2,47.6,3.13,1.41,2.42,5.61,4.76,92.61,92.97,89.81,90.48,4.26,0.0,4.61,4.58,4.76,0.21,0.0,0.24,0.24,0.0
2013,Bojaya,Chocó,Chocó (ETC),2992,104.55,104.6,76.0,99.2,33.8,8.0,131.5,85.21,179.8,82.9,49.7,3.95,1.67,3.67,7.29,2.86,88.7,86.94,85.93,94.29,7.35,0.19,9.39,6.78,2.86,0.0,0.0,0.0,0.0,0.0
2013,Carmen del Darien,Chocó,Chocó (ETC),1559,85.33,86.4,108.7,82.83,46.4,9.1,97.5,85.21,103.32,100.4,60.3,1.3,0.88,1.46,1.14,2.84,92.18,91.08,91.43,88.24,6.51,0.0,7.46,7.43,11.76,0.0,0.0,0.0,0.0,0.0
2013,Cértegui,Chocó,Chocó (ETC),2444,41.94,41.9,30.2,43.1,28.0,12.9,48.1,60.3,58.8,41.4,30.8,4.88,3.51,1.9,9.09,9.68,84.49,86.9,75.07,89.25,10.64,0.0,11.21,15.84,1.08,0.0,0.0,0.0,0.0,0.0
2013,El Carmen de Atrato,Chocó,Chocó (ETC),4035,48.65,48.7,28.4,42.3,30.9,20.4,62.3,54.6,69.9,61.3,45.8,8.07,5.19,7.63,10.46,6.54,84.94,84.92,80.07,89.25,6.98,0.0,7.46,9.48,4.21,0.68,1.42,0.6,0.65,0.47
2013,El Litoral del San Juan,Chocó,Chocó (ETC),5173,74.15,74.2,33.4,81.3,25.9,2.9,92.2,65.0,139.8,74.1,15.6,0.62,0.35,0.79,0.22,2.84,92.1,90.51,94.29,97.5,7.28,0.0,8.7,5.49,2.5,1.01,4.51,0.84,0.54,0.0
2013,Istmina,Chocó,Chocó (ETC),6774,117.39,117.4,80.9,118.5,83.5,35.8,147.3,144.1,161.8,142.0,120.0,2.5,3.6,2.98,1.76,0.97,90.69,90.02,88.47,95.01,6.81,0.0,7.0,9.76,4.01,0.0,0.0,0.0,0.0,0.0
2013,Juradó,Chocó,Chocó (ETC),994,101.01,101.0,72.2,104.0,41.2,8.3,131.7,132.0,172.0,100.0,74.5,2.84,10.94,0.81,4.57,4.55,93.71,94.3,94.06,95.45,3.46,0.0,4.88,1.37,0.0,0.0,0.0,0.0,0.0,0.0
2013,Lloró,Chocó,Chocó (ETC),3288,74.18,74.2,47.1,73.6,27.6,12.0,89.6,98.1,119.8,63.2,46.3,6.3,5.19,4.84,11.83,4.93,86.87,87.19,80.29,91.55,6.84,0.0,7.97,7.89,3.52,0.04,0.0,0.0,0.18,0.0
2013,Medio Atrato,Chocó,Chocó (ETC),6848,85.33,86.4,24.8,31.4,70.9,0.52,32.6,41.1,61.4,9.1,2.4,11.32,5.76,11.36,4.04,11.76,79.75,77.61,78.32,82.35,8.93,0.41,11.03,1.4,5.88,0.0,0.0,0.0,0.0,0.0
2013,Medio Baudó,Chocó,Chocó (ETC),3933,71.65,71.7,41.1,85.4,19.7,3.7,92.4,74.7,131.6,70.7,28.1,0.2,1.06,0.09,4.04,1.54,94.47,93.66,96.33,90.77,5.33,0.0,6.25,3.67,7.69,0.24,0.0,0.23,0.49,0.0
2013,Medio San Juan,Chocó,Chocó (ETC),4439,66.64,66.6,34.0,64.0,35.7,12.5,86.5,64.6,108.0,82.6,43.8,3.13,8.19,2.32,4.04,3.88,77.87,78.81,67.45,95.63,4.9,0.0,7.22,2.56,0.49,0.0,0.0,0.0,0.0,0.0
2013,Río Iro,Chocó,Chocó (ETC),2770,49.42,49.4,28.9,52.7,21.7,9.8,56.7,63.5,79.2,35.9,27.3,0.51,3.0,0.81,4.04,2.84,93.71,92.59,92.43,98.04,5.78,0.0,6.6,7.57,1.96,0.0,0.0,0.0,0.0,0.0
2013,Río Quito,Chocó,Chocó (ETC),2493,77.66,77.7,64.9,77.3,38.3,16.6,112.6,94.1,121.7,116.6,88.9,7.44,7.56,6.18,10.82,4.52,83.27,80.55,82.39,92.46,9.29,0.0,13.26,6.79,3.02,0.04,0.0,0.0,0.0,0.5
2013,Sipí,Chocó,Chocó (ETC),1158,64.59,64.6,54.5,79.2,18.7,4.1,85.7,80.4,117.8,72.6,18.8,1.87,1.11,2.15,1.55,2.84,89.29,86.36,93.8,100.0,8.84,1.11,11.49,4.65,0.0,0.0,0.0,0.0,0.0,0.0
2013,Unguía,Chocó,Chocó (ETC),4219,74.33,74.3,59.7,86.9,41.5,15.1,95.0,107.3,114.4,87.2,51.6,8.15,7.56,6.17,13.67,6.35,82.59,81.84,78.54,87.83,9.26,0.0,11.99,7.79,5.82,0.35,0.0,0.56,0.12,0.0
2013,Unión Panamericana,Chocó,Chocó (ETC),2786,54.52,54.5,38.6,55.7,36.0,15.1,73.9,72.7,77.4,72.4,67.4,12.1,7.29,11.75,13.57,2.84,81.16,79.14,78.99,84.66,6.74,0.0,9.11,7.44,0.0,0.0,0.0,0.0,0.0,0.0
2013,Neiva,Huila,Neiva,70697,98.41,98.3,76.9,94.5,83.5,47.8,110.6,108.2,112.9,119.0,90.4,5.87,4.34,4.01,8.44,5.82,94.06,95.99,91.56,93.62,0.07,0.0,0.0,0.0,0.56,1.75,0.48,1.12,2.8,1.63
2013,Acevedo,Huila,Huila (ETC),8958,85.38,85.4,69.0,100.9,62.0,22.4,95.6,83.0,122.8,90.9,41.4,4.57,2.72,3.19,7.05,9.74,95.43,96.81,92.95,90.26,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.05,0.0
2013,Algeciras,Huila,Huila (ETC),5928,88.82,88.8,66.0,88.4,76.3,34.9,99.9,88.1,109.5,107.2,65.1,6.92,4.65,6.22,8.85,5.85,83.32,86.9,77.48,73.9,9.75,0.0,6.88,13.67,3.1,0.84,0.0,1.12,0.8,0.21
2013,Garzón,Huila,Huila (ETC),22211,74.76,74.8,54.1,77.8,62.8,32.3,82.3,71.0,91.1,85.3,60.4,4.83,4.97,3.93,6.16,4.69,89.36,91.94,84.62,88.73,5.81,0.7,4.13,9.22,6.57,0.93,0.09,0.65,1.58,0.8
2013,La Plata,Huila,Huila (ETC),16183,88.62,88.6,63.8,93.2,71.3,35.4,98.0,85.8,114.5,97.3,63.9,4.33,3.57,2.47,6.84,6.32,93.41,95.73,89.61,91.57,2.26,0.09,1.8,3.55,2.11,0.48,0.0,0.68,0.37,0.15
2013,Pitalito,Huila,Pitalito,30596,100.75,100.7,70.6,102.4,83.5,42.8,126.6,100.8,156.7,117.0,85.6,3.82,3.78,2.62,5.67,3.57,90.39,93.06,85.48,89.25,5.79,0.09,4.32,8.86,7.18,0.9,0.0,0.66,1.55,0.56
2013,Rivera,Huila,Huila (ETC),4096,119.95,120.0,73.1,121.1,104.9,52.8,137.0,103.9,151.1,146.2,100.2,3.16,5.44,1.63,4.7,3.85,96.18,98.09,93.83,95.73,0.66,0.0,0.28,1.47,0.43,0.82,0.0,0.47,1.75,0.21
2013,Teruel,Huila,Huila (ETC),2130,81.36,81.4,60.8,84.4,68.4,25.6,86.4,80.1,101.9,91.7,38.7,5.68,3.45,3.61,8.87,9.17,89.27,91.47,84.17,88.07,5.05,0.0,4.92,6.96,2.75,0.46,0.0,0.44,0.7,0.0
2013,Riohacha,La Guajira,Riohacha,65169,71.11,71.1,42.3,66.2,48.6,22.6,80.6,86.8,94.6,72.0,48.8,4.68,3.08,4.63,5.28,5.47,93.1,93.24,91.83,92.32,2.22,1.12,2.13,2.9,2.21,2.74,1.72,2.66,3.66,1.47
2013,Barrancas,La Guajira,La Guajira (ETC),9208,74.15,74.2,45.8,70.3,54.1,24.3,86.6,96.7,103.4,79.4,49.1,2.62,2.16,2.77,2.89,1.25,97.35,97.2,97.07,98.75,0.03,0.0,0.03,0.05,0.0,2.47,2.66,1.96,3.56,1.08
2013,Distracción,La Guajira,La Guajira (ETC),3887,53.07,53.1,30.5,57.3,33.8,12.6,62.0,64.2,83.0,52.7,27.4,8.26,10.23,8.17,8.45,5.11,91.74,91.83,91.55,94.89,0.0,0.0,0.0,0.0,0.0,1.2,4.19,0.64,1.38,0.73
2013,El Molino,La Guajira,La Guajira (ETC),1804,63.19,63.2,29.3,62.0,47.7,20.6,86.6,71.9,115.8,71.6,48.3,6.94,12.62,7.55,5.53,3.51,93.06,92.45,94.47,96.49,0.0,0.0,0.0,0.0,0.0,3.38,0.0,2.52,4.21,1.75
2013,Fonseca,La Guajira,La Guajira (ETC),7701,115.39,115.4,77.8,107.3,96.7,50.7,133.9,175.1,137.3,135.0,97.1,4.03,3.92,3.85,5.16,1.51,95.97,96.15,94.84,98.49,0.0,0.0,0.0,0.0,0.0,3.06,0.0,2.36,3.32,1.16
2013,La Jagua del Pilar,La Guajira,La Guajira (ETC),681,84.73,84.7,67.7,91.7,56.0,20.5,93.1,130.7,120.8,72.5,41.1,11.67,7.41,9.17,4.04,2.84,88.33,90.83,81.65,84.78,0.0,0.0,0.0,0.0,0.0,5.05,0.0,4.3,8.23,0.87
2013,Maicao,La Guajira,Maicao,41318,96.7,96.7,53.3,88.7,66.3,34.1,117.7,117.3,138.8,105.3,76.6,4.8,1.39,5.57,5.04,3.32,95.19,94.43,94.96,96.58,0.01,0.0,0.0,0.0,0.1,0.98,0.69,1.18,0.94,0.03
2013,Manaure,La Guajira,La Guajira (ETC),27987,65.5,65.3,44.2,65.4,15.0,3.4,76.4,123.6,123.3,32.8,11.7,8.79,8.82,9.23,7.42,4.1,91.11,90.73,92.27,95.03,0.09,0.0,0.04,0.31,0.86,4.99,3.57,5.73,3.64,0.43
2013,San Juan del Cesar,La Guajira,La Guajira (ETC),8435,114.9,114.7,64.1,108.9,92.5,49.0,139.8,129.9,168.0,126.9,92.8,6.32,6.76,7.24,6.08,2.54,93.68,92.76,93.92,97.46,0.0,0.0,0.0,0.0,0.0,2.42,0.89,1.76,3.65,2.94
2013,Uribia,La Guajira,Uribia,47015,55.18,55.2,35.2,56.7,11.0,3.4,62.5,80.2,106.7,24.5,11.9,6.14,4.69,6.48,6.15,2.85,93.41,93.25,92.1,95.87,0.44,0.0,0.27,1.76,1.28,1.34,0.75,1.65,0.25,0.43
2013,Santa Marta,Magdalena,Santa Marta,118670,88.18,87.9,57.5,83.5,73.3,40.8,108.7,100.8,127.5,102.8,76.8,4.17,5.42,4.2,4.16,3.23,92.79,92.72,92.43,94.75,3.04,2.59,3.09,3.41,2.02,1.23,0.7,0.91,1.8,0.99
2013,Aracataca,Magdalena,Magdalena (ETC),11216,93.96,93.7,67.0,89.9,58.6,30.4,116.5,181.5,149.0,83.8,61.8,1.39,0.42,1.3,1.92,1.85,96.54,97.42,94.27,94.34,2.07,0.49,1.28,3.81,3.81,0.02,0.0,0.0,0.07,0.0
2013,Cerro San Antonio,Magdalena,Magdalena (ETC),1996,94.19,94.2,76.1,102.9,54.4,21.3,109.2,169.9,149.6,73.6,41.7,5.99,3.0,6.89,6.93,8.15,90.36,90.14,84.66,91.85,3.64,0.33,2.98,8.4,0.0,0.1,0.0,0.0,0.42,0.0
2013,Ciénaga,Magdalena,Ciénaga,27658,92.59,92.3,55.9,87.3,69.0,34.4,111.9,128.9,136.9,99.1,67.1,1.83,0.98,1.65,2.4,1.57,98.17,98.35,97.6,98.43,0.0,0.0,0.0,0.0,0.0,0.68,0.65,0.52,1.01,0.29
2013,Concordia,Magdalena,Magdalena (ETC),2191,123.19,123.2,69.8,108.0,93.4,51.3,152.4,183.4,177.4,137.5,110.7,3.25,0.32,2.3,4.44,6.09,96.09,96.89,94.73,93.63,0.67,0.0,0.81,0.83,0.28,0.5,0.32,0.67,0.31,0.55
2013,El Banco,Magdalena,Magdalena (ETC),15414,95.98,95.9,52.7,89.1,74.8,33.1,115.8,126.9,128.0,114.8,81.0,2.48,0.86,2.42,2.99,2.87,96.22,96.17,95.81,94.9,1.3,0.25,1.41,1.2,2.24,0.81,0.92,1.16,0.45,0.14
2013,El Retén,Magdalena,Magdalena (ETC),6202,91.57,91.6,57.4,85.6,64.5,32.2,106.5,148.8,132.0,86.6,63.0,8.99,7.29,10.91,7.59,5.2,89.63,86.46,92.24,94.61,1.37,0.0,2.63,0.17,0.19,0.02,0.0,0.0,0.06,0.0
2013,Fundación,Magdalena,Magdalena (ETC),16349,115.87,114.8,65.4,98.2,79.3,39.6,134.0,174.5,157.4,117.4,83.0,3.39,1.23,2.58,6.26,2.14,96.04,96.73,93.02,97.86,0.57,0.04,0.7,0.72,0.0,1.91,2.44,1.75,2.18,1.28
2013,Guamal,Magdalena,Magdalena (ETC),7200,95.08,95.1,63.3,91.5,72.0,40.4,114.0,127.8,138.5,99.6,79.1,2.37,1.62,1.96,3.3,2.14,95.62,96.65,93.9,96.04,2.0,2.56,1.39,2.8,1.82,1.53,1.62,1.9,1.3,0.64
2013,Pedraza,Magdalena,Magdalena (ETC),2025,108.05,108.1,82.1,113.0,77.1,35.0,127.2,159.0,161.9,105.8,63.2,4.29,1.09,4.71,5.77,0.97,92.94,90.98,92.25,99.03,2.77,0.0,4.31,1.97,0.0,2.15,4.0,1.14,3.66,0.49
2013,Pijiño del Carmen,Magdalena,Magdalena (ETC),5046,120.71,120.7,57.9,121.5,40.8,19.3,157.6,85.21,203.6,71.4,53.6,2.8,2.45,2.82,3.03,3.25,95.95,95.59,96.34,96.75,1.25,1.06,1.6,0.63,0.0,0.81,1.37,0.97,0.42,0.0
2013,Pivijay,Magdalena,Magdalena (ETC),8433,141.06,86.4,90.0,82.83,74.9,36.2,162.5,85.21,103.32,103.3,74.1,1.83,0.3,1.95,2.31,2.2,97.39,97.34,97.41,93.85,0.78,0.18,0.71,0.28,3.96,0.98,0.14,0.88,1.53,0.44
2013,Plato,Magdalena,Magdalena (ETC),15294,99.52,99.5,53.0,85.8,64.2,31.4,120.9,144.6,151.3,98.1,72.6,4.15,2.23,4.02,5.78,2.47,95.83,95.95,94.19,97.53,0.02,0.0,0.02,0.02,0.0,1.05,3.26,0.79,0.7,0.26
2013,Remolino,Magdalena,Magdalena (ETC),2169,79.44,79.4,40.5,72.9,66.4,32.5,90.9,74.6,102.4,89.9,68.4,0.33,0.65,0.21,0.55,2.84,99.67,99.79,99.45,100.0,0.0,0.0,0.0,0.0,0.0,6.92,4.58,1.88,6.25,4.43
2013,Sabanas de San Angel,Magdalena,Magdalena (ETC),4869,102.81,102.7,69.6,96.8,36.1,14.7,125.0,85.21,174.3,68.6,54.0,0.57,0.23,0.74,0.24,0.53,99.38,99.2,99.64,99.47,0.06,0.0,0.06,0.12,0.0,0.36,0.0,0.33,0.71,0.0
2013,Salamina,Magdalena,Magdalena (ETC),1722,110.69,110.7,69.0,107.6,94.2,42.9,131.1,111.6,163.4,126.6,74.8,0.82,3.0,1.06,0.65,0.89,99.18,98.94,99.35,99.11,0.0,0.0,0.0,0.0,0.0,6.6,0.0,5.95,8.74,1.78
2013,San Sebastián de Buenavista,Magdalena,Magdalena (ETC),4669,119.81,119.8,74.9,109.6,80.9,40.9,152.8,85.21,191.5,125.5,90.1,6.0,3.0,6.26,8.79,4.05,93.2,92.49,91.21,95.63,0.8,1.31,1.25,0.0,0.32,1.98,3.53,2.34,1.0,1.13
2013,San Zenón,Magdalena,Magdalena (ETC),2439,119.23,119.2,76.1,116.6,84.2,32.5,151.0,175.6,194.9,132.6,75.0,3.23,3.76,3.14,3.43,2.29,96.77,96.86,96.57,97.71,0.0,0.0,0.0,0.0,0.0,4.62,3.18,6.9,2.83,0.0
2013,Santa Ana,Magdalena,Magdalena (ETC),7437,78.74,78.7,51.9,72.6,56.8,29.0,97.2,154.2,114.9,79.2,53.5,2.22,0.79,2.84,2.15,1.49,97.04,95.93,97.85,98.51,0.74,0.89,1.23,0.0,0.0,0.84,0.0,0.91,1.43,0.0
2013,Tenerife,Magdalena,Magdalena (ETC),3370,112.73,112.7,69.0,104.5,83.5,40.5,133.9,159.7,153.4,124.6,83.6,3.16,0.42,3.44,3.92,2.69,96.15,95.43,95.82,97.31,0.69,0.21,1.13,0.26,0.0,2.45,3.34,2.92,1.83,0.3
2013,Zapayán,Magdalena,Magdalena (ETC),2199,96.18,96.2,66.2,96.5,57.4,23.6,111.6,148.4,152.6,81.1,44.7,1.82,1.75,1.95,1.56,1.89,98.18,98.05,98.44,98.11,0.0,0.0,0.0,0.0,0.0,3.95,3.86,3.12,6.23,2.52
2013,Zona Bananera,Magdalena,Magdalena (ETC),18356,122.94,122.9,103.5,116.8,68.5,29.6,159.2,85.21,193.2,119.9,79.0,1.6,0.68,1.12,3.08,1.94,98.02,98.44,96.53,97.57,0.38,0.14,0.44,0.39,0.49,1.21,1.17,1.14,1.42,0.84
2013,Villavicencio,Meta,Villavicencio,101350,98.07,98.0,66.4,96.7,81.9,50.7,109.2,103.6,115.8,110.3,93.8,3.34,3.63,2.88,4.02,3.02,93.11,94.78,90.28,92.83,3.55,0.38,2.34,5.71,4.15,1.58,0.19,1.42,2.34,0.81
2013,Acacías,Meta,Meta (ETC),14403,115.22,115.1,82.1,110.7,103.8,59.2,133.5,108.4,136.5,148.1,109.8,5.08,5.52,3.59,7.06,4.24,94.91,96.41,92.94,95.71,0.01,0.0,0.0,0.0,0.05,1.24,0.0,0.72,2.22,0.89
2013,Barranca de Upía,Meta,Meta (ETC),1014,85.33,86.4,95.4,82.83,119.6,67.3,173.3,85.21,184.9,171.9,139.3,7.48,2.47,7.3,9.96,5.3,92.52,92.7,90.04,94.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,Cabuyaro,Meta,Meta (ETC),975,123.18,123.2,102.4,132.8,90.7,37.2,139.5,184.5,165.8,126.5,76.8,7.18,12.26,4.92,8.56,8.82,92.82,95.08,91.44,91.18,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.92,2.41,0.0
2013,El Calvario,Meta,Meta (ETC),557,91.56,91.6,41.7,77.5,86.2,37.6,97.5,70.8,101.7,118.2,60.2,8.47,2.94,8.37,8.88,10.71,91.53,91.63,91.12,89.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,Granada,Meta,Meta (ETC),13885,105.65,105.6,75.7,106.7,86.7,49.6,118.3,95.7,130.1,120.5,94.0,4.68,4.4,3.61,6.56,3.61,95.22,96.37,93.44,95.58,0.09,0.0,0.01,0.0,0.82,1.63,0.1,0.94,3.16,0.82
2013,Guamal,Meta,Meta (ETC),1969,126.31,126.3,72.6,124.8,113.8,47.9,144.5,131.0,159.8,154.6,93.3,4.25,2.89,2.96,6.84,1.22,95.71,97.04,93.16,98.37,0.04,0.0,0.0,0.0,0.41,1.56,0.58,1.33,2.09,1.22
2013,Mapiripán,Meta,Meta (ETC),3705,43.0,43.0,32.7,45.8,16.9,6.6,53.4,53.0,84.3,31.6,16.3,6.33,5.88,6.84,5.92,2.84,93.67,93.16,94.08,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,La Macarena,Meta,Meta (ETC),8058,46.48,46.5,24.8,53.7,25.8,9.5,53.5,42.1,81.9,35.4,17.7,11.36,9.45,11.26,13.89,4.55,88.57,88.74,86.11,94.09,0.08,0.0,0.0,0.0,1.36,0.3,0.0,0.43,0.11,0.0
2013,Uribe,Meta,Meta (ETC),3770,47.53,47.5,31.5,54.4,23.3,8.8,52.0,42.9,76.2,37.2,21.8,6.38,4.11,6.57,7.45,3.48,93.62,93.43,92.55,96.52,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.08,0.48,0.0
2013,Puerto Concordia,Meta,Meta (ETC),4886,40.4,40.4,30.3,45.0,26.3,9.2,46.6,44.9,60.8,42.6,20.6,6.25,5.32,4.6,9.42,6.92,93.75,95.4,90.58,93.08,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.09,0.32,0.0
2013,Puerto Gaitán,Meta,Meta (ETC),5404,85.33,86.4,68.0,82.83,80.0,29.5,158.9,122.7,103.32,120.6,60.0,5.78,7.36,4.48,8.92,5.62,94.22,95.52,91.08,94.38,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.78,3.17,0.0
